Company_Name,Rating_Date,Rating_Agency,Rating,Sector,Industry_Group,Security_Name,TotalAsset ,TotalEquity ,TotalDebt,Revenue,EBITDA,NetIncome,cashFromOperations,FreeCashFlow,quickRatio,currentRatio,cashRatio,debtEquityRatio,debtEbitdaRatio,ebitdaInterestExpense,grossProfitMargin,ebitdaMargin ,netProfitMargin,ROA,ROE,assetTurnover,payablesTurnover,receivablesTurnover,inventoryTurnover
Pakuwon Jati Tbk PT,02/26/2009,Fitch Nat,B,Real Estate,Real Estate,PWON IJ Equity," 3,563 "," 1,090 "," 1,780 ", 454 , 206 ,-9 , 142 ,-148 ,0.7477,0.9072,0.6486,163.2402,8.6392,2.498,50.0769,45.3945,-2.0866,-0.9388,-0.2836,0.1359,6.1063,11.6063,73.5314
Pakuwon Jati Tbk PT,12/10/2009,Fitch Nat,B,Real Estate,Real Estate,PWON IJ Equity," 3,563 "," 1,090 "," 1,780 ", 454 , 206 ,-9 , 142 ,-148 ,0.7477,0.9072,0.6486,163.2402,8.6392,2.498,50.0769,45.3945,-2.0866,-0.9388,-0.2836,0.1359,6.1063,11.6063,73.5314
Pakuwon Jati Tbk PT,04/25/2012,Fitch Nat,A,Real Estate,Real Estate,PWON IJ Equity," 5,745 "," 2,373 "," 2,067 "," 1,478 ", 738 , 347 , 346 , 273 ,0.5839,1.3824,0.4968,87.0885,2.8006,3.8374,49.7055,49.9257,23.4665,16.8338,6.4996,0.277,35.6322,13.0757,1.8012
Panasia Filament Inti Tbk PT,09/15/2000,PEFIN,WR,Materials,Textiles,PAFI IJ Equity, 900 , 142 , 496 , 615 , 58 ,-28 , 56 , 37 ,0.479,0.8814,0.139,348.8654,8.5109,1.0793,11.7961,9.4751,-4.6039,-16.3214,-3.1269,0.6792,5.845,4.2914,2.7756
Panca Wiratama Sakti Tbk PT,07/21/2000,PEFIN,WR,Real Estate,Real Estate,PWSI IJ Equity, 294 ,-43 , 198 , 1 ,-2 ,-44 ,-3 ,-3 ,0.0113,0.8397,0.0015,#N/A N/A,#N/A N/A,-0.0557,13.8027,-322.1058,-6207.0553,#N/A N/A,-14.7978,0.0024,0.0599,0.2071,0.0022
Panorama Sentrawisata Tbk PT,06/29/2021,PEFIN,BBB,Consumer Discretionary,Leisure Time,PANR IJ Equity," 1,767 ", 709 , 655 , 793 ,-77 ,-178 ,-65 ,-67 ,0.5258,0.9154,0.4312,92.3944,#N/A N/A,-1.1499,8.1022,-9.7519,-22.4369,-27.2248,-9.0923,0.4052,9.1202,5.6145,143.0252
Panorama Sentrawisata Tbk PT,04/11/2019,PEFIN,BBB,Consumer Discretionary,Leisure Time,PANR IJ Equity," 1,813 ", 832 , 626 ," 2,037 ", 95 ,-38 ,-456 ,-478 ,0.701,1.2274,0.1603,75.2769,6.5681,1.4242,18.1394,4.6814,-1.8865,-5.8179,-1.7221,0.9128,7.761,6.5368,314.6018
Panorama Sentrawisata Tbk PT,06/14/2013,PEFIN,A,Consumer Discretionary,Leisure Time,PANR IJ Equity," 1,022 ", 290 , 410 ," 2,554 ", 134 , 25 , 84 ,-27 ,0.9705,1.2695,0.3275,141.326,3.0685,3.4544,10.7117,5.2333,0.9935,13.4387,2.8433,2.862,17.7241,13.26,457.7586
Pelabuhan Indonesia I Persero PT,10/01/2021,PEFIN,WR,Industrials,Commercial Services,0790202D IJ Equity," 15,966 "," 6,261 "," 7,183 "," 3,084 "," 3,681 ", 309 , 21 ,-487 ,0.736,0.9328,0.7134,114.7359,1.9513,8.404,#N/A N/A,119.3717,10.0299,5.7787,1.937,0.1931,#N/A N/A,36.238,#N/A N/A
Pelabuhan Indonesia I Persero PT,03/23/2016,Fitch Nat,AA,Industrials,Commercial Services,0790202D IJ Equity," 5,492 "," 1,940 ", 547 ," 2,365 "," 1,459 ", 700 ," 1,149 ", 785 ,1.4673,1.5852,1.3274,28.2181,0.3754,30.5591,#N/A N/A,61.6844,29.6184,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
Pelabuhan Indonesia I Persero PT,03/23/2016,Fitch Nat,AA,Industrials,Commercial Services,0790202D IJ Equity," 5,492 "," 1,940 ", 547 ," 2,365 "," 1,459 ", 700 ," 1,149 ", 785 ,1.4673,1.5852,1.3274,28.2181,0.3754,30.5591,#N/A N/A,61.6844,29.6184,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
Pelabuhan Indonesia I Persero PT,12/26/2019,PEFIN,AA,Industrials,Commercial Services,0790202D IJ Equity," 14,021 "," 6,480 "," 4,555 "," 3,114 "," 1,503 ", 905 , 804 ,"-1,341 ",1.366,1.705,1.2995,70.3,3.0317,1809.2201,52.307,48.2579,29.0625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
Pelabuhan Indonesia Persero PT,10/01/2021,PEFIN,AAA,Industrials,Commercial Services,1070Z IJ Equity," 118,577 "," 40,275 "," 53,234 "," 30,516 "," 8,603 "," 3,076 "," 4,104 ","-5,187 ",1.7734,2.0378,1.6596,132.1765,6.1879,3.3946,#N/A N/A,28.1917,10.0815,7.9724,2.6395,0.2618,#N/A N/A,17.1852,#N/A N/A
Pelabuhan Indonesia Persero PT,06/15/2016,PEFIN,AA,Industrials,Commercial Services,1070Z IJ Equity," 42,589 "," 10,947 "," 21,739 "," 10,327 "," 2,751 "," 1,328 "," 1,885 ","-2,349 ",5.777,6.2096,5.6203,198.5735,7.9032,#N/A N/A,#N/A N/A,26.636,12.8631,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
Pembangunan Jaya Ancol Tbk PT,11/26/2012,PEFIN,AA,Consumer Discretionary,Real Estate,PJAA IJ Equity," 1,737 "," 1,179 ", 170 , 933 , 299 , 162 , 413 , 133 ,1.2797,1.3575,0.9389,14.4049,0.5679,22.598,45.0537,32.0609,17.3578,14.8178,9.796,0.5644,8.6448,4.8247,51.0079
Pembangunan Jaya Ancol Tbk PT,06/29/2021,PEFIN,A,Consumer Discretionary,Real Estate,PJAA IJ Equity," 4,043 "," 1,762 "," 1,103 ", 414 ,-184 ,-393 ,-25 ,-184 ,0.2519,0.2959,0.2121,62.6165,#N/A N/A,-2.158,12.0744,-44.3229,-94.8473,-20.303,-9.6538,0.1018,7.8635,4.6552,37.1912
Pembangunan Jaya Ancol Tbk PT,04/15/2019,PEFIN,A,Consumer Discretionary,Real Estate,PJAA IJ Equity," 4,361 "," 2,126 "," 1,296 "," 1,284 ", 485 , 223 , 226 ,-84 ,0.7353,0.8037,0.6425,60.9912,2.6709,6.2521,53.2939,37.807,17.3992,11.6077,5.5091,0.3166,11.4476,11.9693,74.8823
Pembangunan Jaya Ancol Tbk PT,04/13/2023,PEFIN,A,Consumer Discretionary,Real Estate,PJAA IJ Equity," 3,893 "," 1,561 "," 1,218 ", 958 , 384 , 154 , 314 , 195 ,0.5764,0.6029,0.5409,78.0241,3.1699,4.2962,56.7941,40.1099,16.101,10.2063,3.7088,0.2303,35.8312,27.2908,64.424
Pembangunan Jaya Ancol Tbk PT,05/14/2007,PEFIN,A,Consumer Discretionary,Real Estate,PJAA IJ Equity, 954 , 724 , 51 , 693 , 230 , 126 , 132 , 52 ,2.3267,2.5474,1.0203,7.058,0.2221,121.6712,44.8912,33.185,18.2089,18.435,13.586,0.7461,14.8785,4.4143,49.626
Perdana Gapuraprima Tbk PT,09/16/2013,PEFIN,BBB,Real Estate,Real Estate,GPRA IJ Equity," 1,310 ", 703 , 198 , 357 , 111 , 54 ,-41 ,-44 ,0.5573,2.7578,0.1161,28.2106,1.7909,7.1724,54.1305,31.0548,15.1393,8.2814,4.2402,0.2801,3.1785,2.2304,0.1914
Perkebunan Nusantara III PT,03/08/2016,PEFIN,A,Consumer Staples,Agriculture,0782985D IJ Equity," 109,720 "," 54,311 "," 32,238 "," 36,212 "," 4,481 ",-530 ," 2,809 ","-2,534 ",0.2153,0.727,0.1865,59.3576,7.1936,1.5868,23.3941,12.3755,-1.4635,-1.7265,-0.6035,0.4123,5.725,52.2852,5.3514
Perkebunan Nusantara III PT,03/04/2014,PEFIN,A,Consumer Staples,Agriculture,0782985D IJ Equity," 61,827 "," 20,463 "," 27,272 "," 38,550 "," 4,884 ", 370 ," 1,383 ","-4,951 ",0.388,0.8417,0.3312,133.2743,5.5841,2.3686,23.8216,12.6687,0.9589,2.9491,1.0263,1.0703,13.9957,78.011,8.8368
Perkebunan Nusantara X PT,02/01/2017,PEFIN,BBB,Consumer Staples,Food,0849369D IJ Equity," 13,061 "," 9,043 "," 2,306 "," 2,260 ", 63 ,-161 ,-357 ,-734 ,0.296,1.9368,0.1821,25.4972,36.3212,0.5691,11.0954,2.8085,-7.1383,-1.7696,-1.2713,0.1781,8.7687,13.5403,2.6766
Perkebunan Nusantara X PT,12/04/2014,PEFIN,BBB,Consumer Staples,Food,0849369D IJ Equity," 3,788 "," 1,471 ", 657 ," 2,375 ", 462 , 129 , 179 ,-172 ,0.6731,1.4181,0.342,44.654,1.4225,16.3298,18.0833,19.4475,5.4269,8.8502,3.9567,0.7291,35.6548,10.2882,4.6067
Perkebunan Nusantara X PT,09/02/2014,PEFIN,A,Consumer Staples,Food,0849369D IJ Equity," 3,788 "," 1,471 ", 657 ," 2,375 ", 462 , 129 , 179 ,-172 ,0.6731,1.4181,0.342,44.654,1.4225,16.3298,18.0833,19.4475,5.4269,8.8502,3.9567,0.7291,35.6548,10.2882,4.6067
Perkebunan Nusantara X PT,06/19/2013,PEFIN,A,Consumer Staples,Food,0849369D IJ Equity," 2,727 "," 1,449 ", 383 ," 2,145 ", 637 , 363 , 363 , 175 ,0.3014,1.5016,0.1837,26.3998,0.6003,20.3108,31.5165,29.7117,16.9412,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
Pertamina Patra Niaga PT,05/22/2024,Fitch Nat,AAA,Energy,Oil&Gas,2518859D IJ Equity," 273,975 "," 88,013 "," 33,329 "," 973,227 ", #N/A N/A ," 24,812 "," 24,501 "," 22,128 ",0.3975,0.9783,0.1862,37.8686,#N/A N/A,#N/A N/A,6.8743,#N/A N/A,2.5495,32.995,9.6587,3.7885,14.3966,27.9289,14.7724
Pertamina Persero PT,11/09/2011,PEFIN,AAA,Energy,Oil&Gas,PERT IJ Equity," 266,515 "," 105,041 "," 64,094 "," 438,012 "," 34,687 "," 16,776 "," 20,106 "," 2,610 ",0.452,1.3279,0.2391,61.0182,1.8478,13.2366,10.399,7.9192,3.8299,13.663,5.8115,1.5174,14.4957,18.3937,7.1512
Perum Perumnas,07/15/2015,PEFIN,BBB,Real Estate,Real Estate,0667296D IJ Equity," 3,630 ", 958 ," 1,119 "," 1,338 ", 347 , 194 ,-211 ,-346 ,1.0999,1.8041,0.2216,116.8331,3.2255,4.7506,44.4227,25.92,14.5227,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
Perusahaan Gas Negara Tbk PT,08/15/2011,Fitch Nat,AAA,Utilities,Gas,PGAS IJ Equity," 32,087 "," 15,101 "," 12,788 "," 19,766 "," 10,730 "," 6,239 "," 9,545 "," 8,406 ",3.2106,3.434,2.7419,84.6839,1.1918,30.7451,63.454,54.2877,31.5666,48.7438,20.5384,0.6506,9.8125,11.1608,512.9134
Perusahaan Gas Negara Tbk PT,10/23/2014,PEFIN,AAA,Utilities,Gas,PGAS IJ Equity," 53,100 "," 33,190 "," 12,486 "," 31,283 "," 11,758 "," 8,969 "," 8,665 "," 5,358 ",1.9017,2.0101,1.5856,37.6191,0.9094,51.5976,47.2426,37.5846,28.6699,36.2884,20.8076,0.7258,9.1851,11.1454,185.6379
Perusahaan Gas Negara Tbk PT,06/27/2006,Fitch Nat,AA,Utilities,Gas,PGAS IJ Equity," 12,575 "," 4,892 "," 3,248 "," 5,434 "," 2,140 ", 862 ," 1,605 ", 686 ,3.3135,3.588,2.8247,66.38,1.5173,8.5229,51.188,39.3907,15.8641,23.3737,7.3007,0.4602,12.0445,7.9056,80.0955
Perusahaan Gas Negara Tbk PT,04/16/2018,Fitch Nat,AA,Utilities,Gas,PGAS IJ Equity," 111,193 "," 58,570 "," 37,102 "," 47,774 "," 11,135 "," 2,635 "," 10,989 "," 5,583 ",2.0359,2.6552,1.4384,63.347,3.2812,4.9978,33.09,23.3065,5.5146,5.704,2.6224,0.4755,15.3828,8.6643,34.2582
Perusahaan Gas Negara Tbk PT,07/12/2010,Fitch Nat,AA,Utilities,Gas,PGAS IJ Equity," 28,670 "," 12,778 "," 10,967 "," 18,024 "," 9,303 "," 6,229 "," 6,953 "," 5,153 ",2.2102,2.4836,1.7677,85.8277,1.1789,28.8417,59.943,51.6128,34.5592,66.2406,22.9765,0.6648,9.4542,11.1283,504.1493
Perusahaan Listrik Negara PT,10/27/2003,PEFIN,BBB,Utilities,Electric,PLN IJ Equity," 213,899 "," 152,088 "," 32,977 "," 44,183 "," 7,465 ","-6,060 "," 6,592 "," 4,074 ",0.4059,0.5367,0.3218,21.6826,4.4178,3.4683,59.3574,16.8944,-13.7146,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
Perusahaan Listrik Negara PT,10/03/2013,PEFIN,AAA,Utilities,Electric,PLN IJ Equity," 540,706 "," 150,600 "," 285,084 "," 232,656 "," 49,040 "," 3,208 "," 30,464 ","-10,431 ",0.3602,0.9201,0.3085,189.299,5.8133,1.9925,41.3145,21.0784,1.379,2.1648,0.6363,0.4614,5.77,63.2499,8.4301
Perusahaan Listrik Negara PT,03/11/2008,PEFIN,AA,Utilities,Electric,PLN IJ Equity," 273,480 "," 136,413 "," 59,498 "," 114,043 "," 13,253 ","-5,645 "," 16,193 "," 1,932 ",0.6374,1.0729,0.5836,43.6158,4.4894,2.7513,42.5128,11.6211,-4.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
Perusahaan Listrik Negara PT,05/12/2010,PEFIN,AA,Utilities,Electric,PLN IJ Equity," 333,713 "," 141,196 "," 111,794 "," 145,222 "," 21,781 "," 10,356 "," 5,898 ","-28,281 ",0.4592,0.9812,0.3914,79.1762,5.1326,3.6657,47.5045,14.9983,7.1309,7.7229,3.3168,0.4651,3.945,68.119,8.1048
Perusahaan Listrik Negara PT,07/29/2005,PEFIN,A,Utilities,Electric,PLN IJ Equity," 211,794 "," 142,349 "," 33,325 "," 62,273 "," 12,110 ","-2,021 "," 11,324 "," 1,902 ",0.4899,0.7375,0.3837,23.4106,2.7519,2.6995,60.6715,19.4464,-3.246,-1.3841,-0.9639,0.297,2.8444,33.9039,11.0315
Perusahaan Listrik Negara PT,02/04/2004,PEFIN,A,Utilities,Electric,PLN IJ Equity," 207,616 "," 149,744 "," 30,442 "," 54,431 "," 11,299 ","-3,558 "," 7,934 "," 2,410 ",0.4416,0.6225,0.3517,20.3296,2.6943,6.5128,40.6368,20.7578,-6.5374,-2.3579,-1.6884,0.2583,3.7618,27.8981,14.8304
Petrindo Jaya Kreasi Tbk PT,03/17/2025,PEFIN,A,Energy,Coal,CUAN IJ Equity," 28,914 "," 9,204 "," 13,278 "," 12,714 "," 4,786 "," 2,550 ",-42 ,"-2,738 ",1.3399,1.9519,0.7863,144.2614,2.7054,6.58,14.7016,37.6386,20.0549,77.5212,16.0127,0.7984,10.2021,8.2733,12.6055
Petrosea Tbk PT,09/17/2024,PEFIN,A,Materials,Engineering&Construction,PTRO IJ Equity," 11,205 "," 3,627 "," 3,859 "," 8,801 "," 1,568 ", 186 ," 1,642 ", 696 ,0.8191,1.1608,0.2683,106.413,2.4359,5.4352,14.2148,17.821,2.1121,4.5865,1.8424,0.8723,3.8386,4.508,26.2724
Pindo Deli Pulp & Paper Mills PT,06/23/2022,PEFIN,A,Materials,Forest Products&Paper,1085Z IJ Equity," 86,640 "," 43,817 "," 35,928 "," 26,863 "," 6,203 "," 5,936 "," 4,781 "," 4,096 ",1.0016,1.5204,0.9021,81.9955,5.8201,4.06,27.3823,23.093,22.0961,14.4651,6.9027,0.3124,6.943,8.9,3.8769
Pollux Hotels Group Tbk PT,03/17/2022,PEFIN,BBB,Real Estate,Real Estate,POLI IJ Equity," 2,441 "," 1,732 ", 468 , 203 , 71 , 36 , 94 , 93 ,0.2168,1.4416,0.073,27.0514,6.587,1.9129,43.7352,35.0002,17.6422,2.0941,1.4592,0.0827,2.4031,4.0645,0.4371
Pollux Properties Indonesia Tbk PT,03/02/2022,PEFIN,BBB,Real Estate,Real Estate,POLL IJ Equity," 6,895 "," 1,348 "," 1,848 ", 406 ,-20 ,-111 ,-332 ,-355 ,0.0088,0.7842,0.0045,137.0901,#N/A N/A,-0.2705,11.0011,-4.8912,-27.2636,-9.1895,-1.5899,0.0583,0.8741,16.8479,0.1396
PP Persero Tbk PT,10/12/2023,PEFIN,A,Industrials,Engineering&Construction,PTPP IJ Equity," 57,612 "," 14,821 "," 20,003 "," 18,922 "," 2,129 ", 272 , 338 ,-876 ,0.4246,1.2069,0.21,134.9622,9.3971,250.0863,14.1427,11.2495,1.4359,2.4692,0.4801,0.3343,0.9923,3.3954,1.5407
PP Persero Tbk PT,03/15/2021,PEFIN,A,Industrials,Engineering&Construction,PTPP IJ Equity," 53,409 "," 13,906 "," 18,556 "," 15,831 "," 1,707 ", 164 ,-80 ,"-1,505 ",0.4261,1.1446,0.2951,133.4362,10.8688,244.6571,14.1303,10.7838,1.0363,1.4718,0.2995,0.2891,0.7337,3.7512,1.5807
PP Persero Tbk PT,12/11/2013,PEFIN,A,Industrials,Engineering&Construction,PTPP IJ Equity," 8,551 "," 1,656 "," 1,116 "," 8,004 ", 715 , 310 , 214 , 110 ,0.4614,1.3575,0.2394,67.3719,1.5604,3.3448,10.6761,8.9323,3.8692,20.1009,4,1.0338,1.8499,6.8552,4.5365
PP Persero Tbk PT,11/14/2012,PEFIN,A,Industrials,Engineering&Construction,PTPP IJ Equity," 6,933 "," 1,425 ", 943 ," 6,312 ", 657 , 240 , 146 , 134 ,0.4577,1.3024,0.2622,66.1834,1.4352,3.6823,12.4511,10.4137,3.8058,17.8785,3.8816,1.0199,1.9162,7.0275,3.5702
PP Persero Tbk PT,09/11/2023,PEFIN,A,Industrials,Engineering&Construction,PTPP IJ Equity," 57,612 "," 14,821 "," 20,003 "," 18,922 "," 2,129 ", 272 , 338 ,-876 ,0.4246,1.2069,0.21,134.9622,9.3971,250.0863,14.1427,11.2495,1.4359,2.4692,0.4801,0.3343,0.9923,3.3954,1.5407
PP Persero Tbk PT,11/16/2016,PEFIN,A,Industrials,Engineering&Construction,PTPP IJ Equity," 19,159 "," 5,147 "," 3,241 "," 14,217 "," 1,678 ", 740 , 55 ,-245 ,0.5784,1.4327,0.3066,62.9679,1.932,4.4978,14.1163,11.7999,5.2061,21.9508,4.3878,0.8428,1.6961,5.4394,4.8831
PP Presisi Tbk PT,03/17/2022,PEFIN,BBB,Industrials,Engineering&Construction,PPRE IJ Equity," 7,030 "," 2,979 "," 2,154 "," 2,807 ", 783 , 77 , 262 , 209 ,0.2909,1.165,0.0705,72.2929,2.7507,3.9148,16.1118,27.8919,2.7404,3.4824,1.1152,0.4069,1.6994,3.6896,25.462
PP Properti Tbk PT,11/20/2020,Fitch Nat,WD,Real Estate,Real Estate,PPRO IJ Equity," 17,908 "," 4,423 "," 7,236 "," 1,624 ", 421 , 250 ,-185 ,"-1,702 ",0.2368,1.3868,0.0787,163.6041,17.1996,214.4907,27.1565,25.9042,15.3729,6.282,1.5413,0.1003,1.4064,1.4361,0.1899
PP Properti Tbk PT,11/20/2020,Fitch Nat,WD,Real Estate,Real Estate,PPRO IJ Equity," 17,908 "," 4,423 "," 7,236 "," 1,624 ", 421 , 250 ,-185 ,"-1,702 ",0.2368,1.3868,0.0787,163.6041,17.1996,214.4907,27.1565,25.9042,15.3729,6.282,1.5413,0.1003,1.4064,1.4361,0.1899
PP Properti Tbk PT,10/16/2024,PEFIN,D,Real Estate,Real Estate,PPRO IJ Equity," 19,693 "," 3,287 "," 3,004 ", 984 ,-22 ,"-1,280 ",-99 ,-99 ,0.3792,1.1098,0.0613,91.3901,#N/A N/A,-11.9315,5.3982,-2.2566,-130.1433,-38.3172,-6.1676,0.0474,0.4389,0.3006,0.1053
PP Properti Tbk PT,08/13/2020,Fitch Nat,CCC,Real Estate,Real Estate,PPRO IJ Equity," 17,908 "," 4,423 "," 7,236 "," 1,624 ", 421 , 250 ,-185 ,"-1,702 ",0.2368,1.3868,0.0787,163.6041,17.1996,214.4907,27.1565,25.9042,15.3729,6.282,1.5413,0.1003,1.4064,1.4361,0.1899
PP Properti Tbk PT,08/13/2020,Fitch Nat,CCC,Real Estate,Real Estate,PPRO IJ Equity," 17,908 "," 4,423 "," 7,236 "," 1,624 ", 421 , 250 ,-185 ,"-1,702 ",0.2368,1.3868,0.0787,163.6041,17.1996,214.4907,27.1565,25.9042,15.3729,6.282,1.5413,0.1003,1.4064,1.4361,0.1899
PP Properti Tbk PT,04/17/2020,Fitch Nat,BBB,Real Estate,Real Estate,PPRO IJ Equity," 17,908 "," 4,423 "," 7,236 "," 1,624 ", 421 , 250 ,-185 ,"-1,702 ",0.2368,1.3868,0.0787,163.6041,17.1996,214.4907,27.1565,25.9042,15.3729,6.282,1.5413,0.1003,1.4064,1.4361,0.1899
PP Properti Tbk PT,04/17/2020,Fitch Nat,BBB,Real Estate,Real Estate,PPRO IJ Equity," 17,908 "," 4,423 "," 7,236 "," 1,624 ", 421 , 250 ,-185 ,"-1,702 ",0.2368,1.3868,0.0787,163.6041,17.1996,214.4907,27.1565,25.9042,15.3729,6.282,1.5413,0.1003,1.4064,1.4361,0.1899
PP Properti Tbk PT,04/26/2018,Fitch Nat,BBB,Real Estate,Real Estate,PPRO IJ Equity," 12,560 "," 5,000 "," 2,136 "," 2,709 ", 588 , 445 , 68 ,"-2,350 ",1.5397,2.0931,0.2935,42.7236,3.6318,9.056,23.9799,21.7135,16.4156,11.6612,4.154,0.2531,1.0355,0.7744,1.1583
PP Properti Tbk PT,04/26/2018,Fitch Nat,BBB,Real Estate,Real Estate,PPRO IJ Equity," 12,560 "," 5,000 "," 2,136 "," 2,709 ", 588 , 445 , 68 ,"-2,350 ",1.5397,2.0931,0.2935,42.7236,3.6318,9.056,23.9799,21.7135,16.4156,11.6612,4.154,0.2531,1.0355,0.7744,1.1583
PP Properti Tbk PT,08/30/2017,PEFIN,BBB,Real Estate,Real Estate,PPRO IJ Equity," 8,850 "," 2,991 "," 1,782 "," 2,150 ", 537 , 366 ,-185 ,"-1,365 ",1.22,1.9935,0.2248,59.582,3.3176,9.4299,27.2506,24.9877,17.0279,13.6593,5.1678,0.3035,1.8733,1.0848,0.8993
PP Properti Tbk PT,05/26/2020,PEFIN,BBB,Real Estate,Real Estate,PPRO IJ Equity," 17,908 "," 4,423 "," 7,236 "," 1,624 ", 421 , 250 ,-185 ,"-1,702 ",0.2368,1.3868,0.0787,163.6041,17.1996,214.4907,27.1565,25.9042,15.3729,6.282,1.5413,0.1003,1.4064,1.4361,0.1899
PP Properti Tbk PT,07/27/2017,PEFIN,BBB,Real Estate,Real Estate,PPRO IJ Equity," 8,850 "," 2,991 "," 1,782 "," 2,150 ", 537 , 366 ,-185 ,"-1,365 ",1.22,1.9935,0.2248,59.582,3.3176,9.4299,27.2506,24.9877,17.0279,13.6593,5.1678,0.3035,1.8733,1.0848,0.8993
PP Properti Tbk PT,04/01/2024,PEFIN,BB,Real Estate,Real Estate,PPRO IJ Equity," 19,693 "," 3,287 "," 3,004 ", 984 ,-22 ,"-1,280 ",-99 ,-99 ,0.3792,1.1098,0.0613,91.3901,#N/A N/A,-11.9315,5.3982,-2.2566,-130.1433,-38.3172,-6.1676,0.0474,0.4389,0.3006,0.1053
PP Properti Tbk PT,12/30/2015,PEFIN,A,Real Estate,Real Estate,PPRO IJ Equity," 2,731 "," 1,031 ", 127 , 555 , 145 , 106 , 3 ,-78 ,0.6025,2.0843,0.2063,12.2701,0.8712,11.2596,28.8098,26.1744,19.1219,10.8478,5.092,0.2663,11.4982,1.7375,0.3367
Profesional Telekomunikasi Indonesia PT,05/01/2020,Fitch Nat,AAA,Communication Services,Engineering&Construction,2743003Z IJ Equity," 27,857 "," 8,981 "," 14,418 "," 6,454 "," 5,395 "," 2,406 "," 2,836 ","-1,606 ",0.4245,0.5881,0.1274,160.5372,2.6723,5.9033,71.9974,83.595,37.283,28.4204,9.4847,0.2544,2.4945,5.9525,20.3784
Profesional Telekomunikasi Indonesia PT,05/01/2020,Fitch Nat,AAA,Communication Services,Engineering&Construction,2743003Z IJ Equity," 27,857 "," 8,981 "," 14,418 "," 6,454 "," 5,395 "," 2,406 "," 2,836 ","-1,606 ",0.4245,0.5881,0.1274,160.5372,2.6723,5.9033,71.9974,83.595,37.283,28.4204,9.4847,0.2544,2.4945,5.9525,20.3784
Profesional Telekomunikasi Indonesia PT,03/27/2019,Fitch Nat,AA,Communication Services,Engineering&Construction,2743003Z IJ Equity," 22,885 "," 7,989 "," 11,484 "," 5,868 ", #N/A N/A ," 2,210 "," 2,850 ", 793 ,0.3689,0.4675,0.195,143.7451,#N/A N/A,#N/A N/A,73.733,#N/A N/A,37.6664,29.3276,10.6222,0.282,3.4211,8.1214,18.9864
Profesional Telekomunikasi Indonesia PT,03/27/2019,Fitch Nat,AA,Communication Services,Engineering&Construction,2743003Z IJ Equity," 22,885 "," 7,989 "," 11,484 "," 5,868 ", #N/A N/A ," 2,210 "," 2,850 ", 793 ,0.3689,0.4675,0.195,143.7451,#N/A N/A,#N/A N/A,73.733,#N/A N/A,37.6664,29.3276,10.6222,0.282,3.4211,8.1214,18.9864
Provident Investasi Bersama Tbk PT,01/18/2023,PEFIN,A,Consumer Staples,Investment Companies,PALM IJ Equity," 5,765 "," 5,763 ", -   , 288 , 257 , 240 ,-68 ,-69 ,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,#N/A N/A,89.252,83.1395,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
PT Indofarma Tbk,07/11/2014,PEFIN,BBB,Health Care,Pharmaceuticals,INAF IJ Equity," 1,295 ", 591 , 199 ," 1,337 ",-5 ,-54 ,-141 ,-173 ,0.5885,1.2652,0.181,33.7496,#N/A N/A,-0.1613,25.2387,-0.3723,-4.054,-8.7392,-4.3673,1.0773,3.8921,5.2208,5.0278
PT Indofarma Tbk,02/12/2014,PEFIN,BBB,Health Care,Pharmaceuticals,INAF IJ Equity," 1,295 ", 591 , 199 ," 1,337 ",-5 ,-54 ,-141 ,-173 ,0.5885,1.2652,0.181,33.7496,#N/A N/A,-0.1613,25.2387,-0.3723,-4.054,-8.7392,-4.3673,1.0773,3.8921,5.2208,5.0278
PT Indofarma Tbk,12/23/2014,PEFIN,BB,Health Care,Pharmaceuticals,INAF IJ Equity," 1,295 ", 591 , 199 ," 1,337 ",-5 ,-54 ,-141 ,-173 ,0.5885,1.2652,0.181,33.7496,#N/A N/A,-0.1613,25.2387,-0.3723,-4.054,-8.7392,-4.3673,1.0773,3.8921,5.2208,5.0278
PT Indofarma Tbk,12/01/2014,PEFIN,BB,Health Care,Pharmaceuticals,INAF IJ Equity," 1,295 ", 591 , 199 ," 1,337 ",-5 ,-54 ,-141 ,-173 ,0.5885,1.2652,0.181,33.7496,#N/A N/A,-0.1613,25.2387,-0.3723,-4.054,-8.7392,-4.3673,1.0773,3.8921,5.2208,5.0278
